org_id,display_name,missing_fields,missing_reason,next_action
220,Bricks 4 Kidz,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
221,Elite Animation Academy,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
222,Marine Quest,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
223,Maclay School,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
223,Maclay School,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
224,launchafterschool.com,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
225,Kids in Action,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
226,New Hampshire Afterschool Network,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
227,Kids power Academy,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
228,Kumon Math And Reading Center Of San Francisco - Sunset,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
229,Kumon Math And Reading Center Of Eagle Rock,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
230,KidStrong Fairfield,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
231,Sylvan Learning,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
232,Cedar Brook Day Camp,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
233,Performing Arts Academy,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
234,Smart Code Academy,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
235,Engineering For Kids,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
236,Riverdale Y,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
237,Mad Scientist Central OK,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
238,5 week Orton Gillingham camp,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
239,Seven Arts Center,"Website URL, Email, Company Phone, Street Address, City, State/Region, Postal Code, Country/Region, Definitive Categories, Fit Score, First Name, Last Name, Job Title",Website URL: No website URL in original data; Email: No email found during crawl or enrichment; Company Phone: No phone found during crawl or Maps lookup; Street Address: No address found during crawl or Maps lookup; City: No address found during crawl or Maps lookup; State/Region: No address found during crawl or Maps lookup; Postal Code: No address found during crawl or Maps lookup; Country/Region: Unknown; Definitive Categories: Taxonomy classification not run or failed; Fit Score: Unknown; First Name: Contact details not found during enrichment; Last Name: Contact details not found during enrichment; Job Title: Contact details not found during enrichment,Website URL: Manual research or use perplexity_lookup; Email: Run targeted_email_enrichment.py or apollo_email_lookup.py; Company Phone: Run yelp_business_lookup.py or manual research; Street Address: Run crawler with --verify-with-maps or use yelp_business_lookup.py; City: Run crawler with --verify-with-maps or use yelp_business_lookup.py; State/Region: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Postal Code: Run crawler with --verify-with-maps or use yelp_business_lookup.py; Country/Region: Manual review required; Definitive Categories: Run perplexity_taxonomy_test.py with --force-taxonomy; Fit Score: Manual review required; First Name: Run perplexity_person_email_lookup for primary contact discovery; Last Name: Run perplexity_person_email_lookup for primary contact discovery; Job Title: Run perplexity_person_email_lookup for primary contact discovery
